공고번호,지역,회사명,공고제목,기술스택/분야,마감일
53865428,경기,(주)큐버,"중국 소싱, 생산관리(구매) 담당 : 중국어 필수","H/W, 생산관리, H/W, 자재관리, 자재구매 외                    등록일 26/05/12",~ 06/11(목)
53854738,경기,(주)와이즈맥스,영업지원 채용,"솔루션, IoT, 영업관리, 영업지원, B2B 외                    수정일 26/05/12",채용시
53623281,경기,(주)에스더블유엠,[SWM] 스마트사업부 Web App 개발자 모집,"백엔드/서버개발, 앱개발, 웹개발, SI개발, FPGA 외                    수정일 26/05/12",~ 06/13(토)
53864781,경기,(주)유호스트,"시스템/서버 관제, 모니터링 정규직 채용(월 16일 근무/자격증)","기술지원, 데이터엔지니어, SE(시스템엔지니어), 네트워크, 솔루션 외                    등록일 26/05/12",~ 06/02(화)
53864758,경기,(주)스탠튼체이스코리아,정보보안팀장,"정보보안, 아웃소싱 등록일 26/05/12",~ 05/27(수)
53864734,경기,무리기술(주),연구소·R&D 전자팀 임베디드 개발자 모집,"펌웨어, C언어, R&D, 기술연구, 회로설계 외                    등록일 26/05/12",~ 06/11(목)
53864579,경기,(주)상상인,(주)상상인 상주처 엔지니어 모집 (경기도 죽전/고객사 IDC센터),"기술지원, 유지보수, 네트워크, 방화벽, 인프라 외                    수정일 26/05/12",~ 06/11(목)
53864463,경기,(주)지오시스템리서치,(주)지오시스템리서치 현장조사 및 자료분석 분야 채용,"Matlab, Python, R&D, 환경오염, AI(인공지능) 외                    등록일 26/05/12",~ 05/25(월)
53864447,경기,메가존클라우드(주),"NVIDIA 세일즈, 테크 채용","클라우드, S/W, 아키텍쳐, AWS, Azure 외                    수정일 26/05/12",상시채용
53864106,경기,메가존클라우드(주),Zendesk Pre-Sales 및 기술 지원 엔지니어,"클라우드, 아키텍쳐, IT컨설팅, SI·시스템통합, 소프트웨어개발 수정일 26/05/12",상시채용
53863696,경기,(주)베이리스,Android Middleware 개발자 채용,"앱개발, Android, C++, Java, Javascript 외                    등록일 26/05/12",채용시
53863679,경기,(주)코리아인,(신입가능)코리아인과 함께 과천 교육회사 사이트 QA 검수해요,"QA/테스터, 사무보조, 사이트관리, 파견대행 등록일 26/05/12",~ 05/27(수)
53863678,경기,(주)메디코어스,"[성남] C++, C# 의료기기 응용소프트웨어 개발자 모집","S/W, 인터페이스, C#, C++, MFC 외                    등록일 26/05/12",~ 06/11(목)
53863643,경기,(주)솔로몬텍,H사 의왕 PC/OA 유지보수 인재 채용,"H/W, Windows, PC유지보수, SI·시스템통합, 솔루션업체 외                    등록일 26/05/12",~ 06/11(목)
53863602,경기,(주)미팅,신규 발주앱 프로젝트 백엔드 개발자를 모십니다.,"백엔드/서버개발, 웹개발, 프론트엔드, 전자상거래, 쇼핑몰 외                    수정일 26/05/12",채용시
53863508,경기,(주)리소컨버전스,(주)리소컨버전스 AI 기반 모바일 앱 서비스 개발 및 유지보수 경력 채용 공고,"기술지원, 앱개발, 웹개발, SI개발, 딥러닝 외                    등록일 26/05/12",~ 06/11(목)
53863420,경기,(주)이엘피,머신비전 광학계 개발 담당자 모집(신입지원 가능),"머신러닝, 컴퓨터비전, H/W, 디스플레이, LED·AMOLED 등록일 26/05/12",~ 06/11(목)
53833610,경기,(주)페스카로,차량 사이버보안 위협 분석 및 테스트-RED팀(신입/경력 3년이내),"정보보안, 모의해킹, 임베디드, 소프트웨어개발 수정일 26/05/12",~ 07/07(화)
53863252,경기,마이데이터(주),대형 커머스 플랫폼 DB 마이그레이션 특급DBA 모집,"DBA, SI·시스템통합, DBMS, 시스템관리 등록일 26/05/12",~ 06/11(목)
53863136,경기,피플앤피플,[외국계 대기업] IT Manager 채용 공고,"IT컨설팅, ERP, ERP, IT컨설팅, ERP 외                    수정일 26/05/12",~ 05/27(수)
53863090,경기,(주)올원,(주)올원 S/W 엔지니어 채용,".NET, C#, C++, WMS, 개발PM 외                    등록일 26/05/12",~ 06/11(목)
53646669,경기,다이나미스,낚시용품 쇼핑몰관리(마케팅·기획·개발) 채용 공고,"웹개발, 웹마스터, 쇼핑몰관리, 오픈마켓, 바이럴마케팅 외                    수정일 26/05/12",~ 05/30(토)
53862891,경기,(주)비트리,(신입가능) ISP Image Quality Tuning Engineer 채용,"영상처리, 이미지프로세싱, 임베디드, 펌웨어, MCU 외                    수정일 26/05/12",~ 05/31(일)
53862804,경기,(주)HR컨설팅그룹,[국내유망디지털헬스케어기업] 서비스 기획자,"S/W, 서비스기획, 의료·보건 등록일 26/05/12",~ 05/31(일)
53862569,경기,금강변압기(유),[2025년 일자리 우수기업] 변압기 설계팀,"설계엔지니어, 제품설계, 기계설계, 기구설계, 생산설계 외                    등록일 26/05/12",~ 06/11(목)
53646737,경기,(주)한국시바우라메카트로닉스,(주)한국시바우라메카트로닉스 산업보건안전관리자(총무) 경력 채용 공고,"네트워크, 사무직, 총무, 반도체, LCD 외                    수정일 26/05/12",~ 06/15(월)
53862439,경기,주) 석세스코리아컨설팅,[경력] IT 서비스 중견기업 채널영업(SAS)직,"솔루션, 기술영업, 영업, SI·시스템통합 등록일 26/05/12",~ 05/27(수)
53862308,경기,사우스칩세미컨덕터코리아유한회사(SouthchipSemiconductorKoreaLtd.),사우스칩세미컨덕터 - Embedded Software 신입사원,"C++, Linux, 임베디드리눅스, 반도체 등록일 26/05/12",~ 06/11(목)
53862299,경기,(주)맨파워써치앤컨설팅,[코스닥상장]중견 반도체 장비 제조사-서버관리,"유지보수, 네트워크, 방화벽, 악성코드, VPN 외                    등록일 26/05/12",~ 05/29(금)
53862295,경기,(주)맨파워써치앤컨설팅,[코스닥상장]중견 반도체 장비 제조사-정보보안,"보안컨설팅, 정보보안, 모의해킹, 스크립트, 취약점진단 외                    등록일 26/05/12",~ 05/29(금)
53862125,경기,(주)위츠,[코스닥상장/중견] HW개발,"H/W, MCU, OrCAD, Pads, PSpice 외                    등록일 26/05/12",~ 07/11(토)
53861770,경기,메가존클라우드(주),Cloudflare Engineer Leader,"기술지원, 정보보안, 클라우드, 보안관제, CDN 외                    수정일 26/05/12",상시채용
53861625,경기,(주)아이브릭스,[아이브릭스] 제안서 작성 채용공고,"솔루션, RFP(제안요청서), 소프트웨어개발 수정일 26/05/12",~ 05/26(화)
53861505,경기,퍼솔켈리코리아(유),[일본계 반도체 기업] Software Engineer 모집,"백엔드/서버개발, FAE, SE(시스템엔지니어), SI개발, C# 외                    등록일 26/05/12",~ 05/27(수)
53861457,경기,(주)와이브레인,[판교 의료기기] AI Engineer (Healthcare AI) 경력 채용,"AI(인공지능), AI(인공지능), 의료기기 등록일 26/05/12",~ 06/11(목)
53861448,경기,(주)선인프라,(주)선인프라 네트워크 및 PC 유지보수 상주인원 채원,"네트워크, 인프라, 네트웍구축 등록일 26/05/12",~ 06/11(목)
53861368,경기,스포츠투아이(주),[스포츠투아이] 3D 트래킹 알고리즘 개발자(C++),"알고리즘, 컴퓨터비전, SDK, C++, Git 외                    등록일 26/05/12",~ 06/11(목)
53861358,경기,(주)아이에이클라우드,[상품기획] IT·SW 상품/품질 관리자,"정보보안, IT컨설팅, QA/테스터, 클라우드, AI(인공지능) 외                    수정일 26/05/12",~ 06/11(목)
53861345,경기,(주)인텍코포레이션,이온빔 기반 전자현미경(SEM) 전처리 관련 엔지니어 모집합니다,"기술지원, 설비점검, 반도체 등록일 26/05/12",~ 06/11(목)
53861181,경기,닥터파인드,글로벌 게임 커뮤니티의 운영 영어능숙 팀원급 모바일게임사 넥,"GM(게임운영), 마케팅기획, 콘텐츠기획, 콘텐츠마케팅, 콘텐츠에디터 외                    등록일 26/05/12",~ 05/23(토)
53503621,경기,(주)서울랜드,서울랜드 주차관리자 신입 및 경력 채용,"주차요원, 보안관제, 스포츠, 레저, 놀이공원 외                    수정일 26/05/12",~ 05/31(일)
53802226,경기,토모도모(주),"은행 AI Agent 사업 Python / React 개발자 채용(중고급,의왕)","AI(인공지능), Python, React, SI·시스템통합, 시스템관리 외                    수정일 26/05/12",~ 06/05(금)
53426869,경기,쿤텍(주),[쿤텍 ES사업그룹] 임베디드 SW 테스팅 도구 개발자 / 경력 2명,"솔루션, 임베디드, S/W, 솔루션업체, 소프트웨어개발 수정일 26/05/12",채용시
53861021,경기,쿤텍(주),[쿤텍 NS사업그룹] 보안솔루션 SW 개발자 채용 / 경력직 2명,"네트워크, 솔루션, S/W, 솔루션업체, 소프트웨어개발 수정일 26/05/13",채용시
53860926,경기,(주)엔제로,화성 AI 자율주행 허브(리빙랩 모빌리티 센터) 관제시스템 운영,"기술지원, 유지보수, SE(시스템엔지니어), SI·시스템통합, 솔루션업체 외                    등록일 26/05/12",~ 05/25(월)
53860841,경기,(주)셋콤링크,2026년도 통신공사 기술자 업무 신입/경력 채용 공고,"유지보수, 네트워크, 정보통신, 통신공사, 네트웍구축 외                    수정일 26/05/12",~ 06/11(목)
53860828,경기,(주)대곤코퍼레이션,Laser 장비 영업 팀원 채용(오산사업장),"C++, SQL, 반도체, LCD, 디스플레이 외                    등록일 26/05/12",~ 06/11(목)
53860812,경기,(주)이프,(주)이프 광학기술부(비전 검사 광학 제안/테스트/셋업) 경력직,"컴퓨터비전, 장비영업, 광학설계, 설계엔지니어, 기구설계 외                    등록일 26/05/12",~ 06/11(목)
53805046,경기,(주)포스콤,(주)포스콤 HW 설계 엔지니어 경력직 채용,"H/W, MCU, 연구원, R&D, 의료기기연구 외                    수정일 26/05/12",~ 06/05(금)
53860744,경기,보라전기공업(주),"기술연구소 H/W, S/W 엔지니어 채용","영상처리, 이미지프로세싱, 임베디드, 펌웨어, H/W 외                    등록일 26/05/12",~ 06/11(목)
53845843,경기,한국오피스컴퓨터㈜,게임회사(판교) PC 및 OA기기 유지보수 인력 채용,"기술지원, 유지보수, 하드웨어, 장비구축, 유지보수 외                    수정일 26/05/12",~ 06/10(수)
53860599,경기,(주)아이엔에스시스템,[판교] 보안 솔루션 운영 담당자 채용,"정보보안, 네트워크, 방화벽, 솔루션, 인프라 외                    수정일 26/05/12",~ 05/22(금)
53860524,경기,(주)씨에스아이비젼,[CSI-Vision] IT 서비스 기획자(AI Builder) 채용,"AI(인공지능), UI/UX디자인, 서비스기획, 앱기획, 웹기획 외                    수정일 26/05/12",~ 07/11(토)
53860482,경기,모벤시스(주),Physical AI 제어 SW 개발자 (전문연 가능),"SE(시스템엔지니어), 네트워크, 임베디드, API, S/W 외                    등록일 26/05/12",~ 06/11(목)
53844595,경기,(주)씨윈,"프린터, 복사기 및 OA장비 엔지니어 모집","유지보수, H/W, IT·통신기기판매 수정일 26/05/12",~ 07/10(금)
53710658,경기,스포츠투아이(주),[스포츠투아이] 테크기획 및 스포츠ICT 인프라 구축/운영 담당자,"기술지원, 데이터분석가, ICT컨설팅, 인프라, API 외                    수정일 26/05/12",~ 05/25(월)
53860153,경기,(주)세현아이씨티,[산업용 디지털 트윈] 유니티 컨텐츠/클라이언트 개발자 채용,"웹개발, 모델링, API, GIS, RestAPI 외                    수정일 26/05/12",~ 05/28(목)
53750996,경기,(주)엔슨,㈜클래시스 자회사[주]엔슨 하드웨어/펌웨어 개발 경력자 채용,"임베디드, 펌웨어, 의료기기연구, 시스템설계, 회로설계 외                    수정일 26/05/12",~ 06/27(토)
53859721,경기,주식회사 서신정보통신,[SECOM] 보안설치업체 CCTV 설치기사 모집,"정보통신, 통신설계, 케이블설치, 통신공사, CCTV공사 외                    수정일 26/05/12",~ 06/11(목)
53843706,경기,(주)카카오브이엑스,카카오VX [계약직]DB운영팀 DBA 채용,"DBA, 스포츠, 레저 수정일 26/05/12",~ 05/25(월)
53859506,경기,모델솔루션(주),[코스닥 상장]모델솔루션㈜ 재무회계 담당 경력채용,"SAP, 감사, 전산회계, 회계사, 더존 외                    등록일 26/05/12",~ 06/04(목)
53848563,경기,(주)비에스테크,산업용 배터리 (UPS / 정류기용) 설치 및 유지보수 신입/경력,"기술지원, 전기설비 수정일 26/05/12",~ 07/10(금)
53622116,경기,공간정보기술(주),공간정보기술(주) GIS분야 웹 개발자 채용(경력우대),"백엔드/서버개발, 앱개발, 웹개발, 프론트엔드, SI개발 외                    수정일 26/05/12",~ 05/31(일)
53859134,경기,아이티사이언스(주),(신입/경력) 기술연구소 형상관리팀 채용 안내,"임베디드, 펌웨어, H/W, 연구원, R&D기획 외                    등록일 26/05/12",채용시
53859126,경기,(주)화영,주식회사 화영 판교연구소 개발자 경력직 채용,"앱개발, 웹개발, 사업개발, 자동차부품 등록일 26/05/12",~ 06/11(목)
53859110,경기,(주)에이유,자동차 레이더 개발 및 PM(Project Manager) 경력 인원 모집,"개발PM, 자동차부품 등록일 26/05/12",~ 07/11(토)
53850484,경기,㈜다인정공,(주)다인정공 생산기획 담당자 채용,"빅데이터, 자료입력, 생산설계, 데이터분석, 기획 외                    수정일 26/05/12",채용시
53458139,경기,비케이전자(주),체외진단사업부  경력 채용 모집,"SE(시스템엔지니어), 알고리즘, 영상처리, 컴퓨터비전, 펌웨어 외                    수정일 26/05/12",~ 05/26(화)
53623254,경기,선도전기(주),선도전기(주) 수배전반 A/S 파트 경력사원 채용,"유지보수, 적재/하역, 전기제어, 수/발주, 전기기사 외                    수정일 26/05/12",채용시
53858869,경기,(주)퍼즐원스튜디오,[퍼즐원스튜디오] 모바일 퍼즐게임 레벨기획자,"게임개발, 게임디자인, 게임기획, 레벨디자인, 게임개발 외                    등록일 26/05/12",~ 06/11(목)
53858863,경기,(주)퍼즐원스튜디오,[퍼즐원스튜디오] 모바일캐주얼 퍼즐게임 이펙터 (경력직),"게임개발, Unity, 게임디자인, 그래픽디자인, 모바일디자인 외                    등록일 26/05/12",~ 06/11(목)
53858855,경기,(주)퍼즐원스튜디오,[퍼즐원스튜디오] 모바일 퍼즐게임 콘텐츠기획자,"게임개발, 게임디자인, 게임기획, 레벨디자인, 시스템기획 외                    등록일 26/05/12",~ 06/11(목)
